pair_id,mention_a,mention_b,surface_a,surface_b,kind_a,kind_b,domain_a,domain_b,passage_a,passage_b,f_name_sim,f_part_sim,f_same_domain,f_emb_cos,f_temporal,theta_cold,bucket,run_db,label
59cc13b98d23be54,7246e2065c12d1a9:amount:88decd7d:A,bacefea3386a04a0:amount:7e1ab871:A,Magic Spoon Inc.,"Element Biosciences, Inc.",funding_round/unknown,funding_round/series_a,www.rwbaird.com,www.elementbiosciences.com,"HighPost Capital (“HighPost”), a leading private investment firm focused on the global consumer and consumer technology sectors led an $85 million investment in Magic Spoon Inc. (""Magic Spoon"")","Element Biosciences, Inc., a company focused on the development of genetic analysis tools secures $15 million in Series A funding led by Foresite Capital and Venrock.",0.439024,0.500000,0.000000,0.264608,0.270079,0.101265,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite,0
56228a94d61cdc76,082210e5c15c3940:amount:e767ba43:A,21f0b8e341dc29e2:amount:ecba9eac:A,Crown Affair,Magic Spoon,funding_round/series_b,funding_round/series_b,www.beautyindependent.com,www.retaildive.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.","It closed its $85 million Series B round in June, drawing funds from firms including HighPost Capital and celebrities including musicians Shakira and Nas, comedian Amy Schumer, and athletes Russell Westbrook and Odell Beckham Jr.",0.434783,0.285714,0.000000,0.262439,0.696912,0.134933,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite,0
a8deeb728a213f8a,0888be448e525b55:amount:9ae62729:A,a1e306f8b431db35:amount:2fb063ed:A,Eleanor Health,Nth Cycle,funding_round/series_d,funding_round/series_b,bhbusiness.com,nthcycle.com,"In a Securities and Exchange Commission filing this February, Eleanor Health disclosed it had procured $22 million of the hoped for $30 million in the Series D round.",Nth Cycle ... has closed $37 million in Series B and an additional $7 million in non-dilutive financing,0.434783,0.363636,0.000000,0.132399,0.683300,0.133557,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001783164.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001831650.sqlite,0
554ca0eb8e9d6343,30c56d0f9d506790:post_money:afa10530:A,74592b92fdc92b92:amount:523a1e6d:A,Squarespace Inc,Supabase,funding_round/unknown,funding_round/series_d,pe-insights.com,fortune.com,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion","In April, Term Sheet broke the news that Supabase had raised $200 million in an Accel-led Series D, valuing the company at $2 billion.",0.434783,0.571429,0.000000,0.255386,0.305683,0.103379,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001829334.sqlite,0
35a2106fee2116fb,338e98b4da973ccb:amount:5f20e5a9:A,f71c6e930da63366:amount:74a7d13e:A,Arris Composites,Amp Robotics,funding_round/series_a,funding_round/series_d,www.venturecapitaljournal.com,techcrunch.com,Arris Composites rakes in $10 mln Series A,That shift has now netted the company $91 million in fresh funding.,0.428571,0.500000,0.000000,0.062717,0.329514,0.104873,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001699390.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001764915.sqlite,0
f4c1269697c495af,273651ede497aa69:amount:c7b5e0af:A,338e98b4da973ccb:amount:5f20e5a9:A,AMP Robotics,Arris Composites,funding_round/series_c,funding_round/series_a,www.therobotreport.com,www.venturecapitaljournal.com,"AMP Robotics, a company creating robots that can organize recycling, brought in $91 million in corporate equity in a Series C funding round.",Arris Composites rakes in $10 mln Series A,0.428571,0.434783,0.000000,0.062717,0.500821,0.117111,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001699390.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001764915.sqlite,0
1c1d575ee13111f5,4644178299b6e8d2:amount:36d3e3f5:A,74592b92fdc92b92:amount:523a1e6d:A,Arable,Supabase,funding_round/series_c,funding_round/series_d,startupintros.com,fortune.com,"Jul 1, 2022 | $40M Series C | TOM Steyer | ... | Announced","In April, Term Sheet broke the news that Supabase had raised $200 million in an Accel-led Series D, valuing the company at $2 billion.",0.428571,0.545455,0.000000,0.149562,0.856357,0.152734,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001696488.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001829334.sqlite,0
a72c957b15ab990b,30c56d0f9d506790:post_money:afa10530:A,c58627b690fc29fe:amount:e479de0f:A,Squarespace Inc,Loft Labs Inc,funding_round/unknown,funding_round/series_a,pe-insights.com,kando.tech,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion","Series A
Loft Labs Inc
Currency
United States Dollar
Value in original currency
24,000,000
Value in USD
24,000,000",0.428571,0.500000,0.000000,0.428279,0.409813,0.110227,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001885407.sqlite,0
3d8176cc11374fc9,2f9f178b79c58e5c:amount:baa48c02:A,74592b92fdc92b92:amount:523a1e6d:A,Stoke Space,Supabase,funding_round/series_d,funding_round/series_d,www.linkedin.com,fortune.com,Stoke Space has extended its previously announced Series D financing to $860M,"In April, Term Sheet broke the news that Supabase had raised $200 million in an Accel-led Series D, valuing the company at $2 billion.",0.421053,0.615385,0.000000,0.111549,0.931245,0.162160,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001829334.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
ac5bd367357d46cc,014e06c0fa6deef7:amount:a6058b18:A,7229e1cd02f9d7ac:amount:ea2a3030:A,MarginEdge,AirGarage,funding_round/series_d,funding_round/series_b,finance.yahoo.com,www.linkedin.com,Restaurant management and finance platform MarginEdge has secured $80m in Series D funding.,We’re excited to share that AirGarage raised a $23M Series B led by Headline with participation from our existing investors and customers.,0.421053,0.461538,0.000000,0.171606,0.803179,0.146457,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001739613.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001778486.sqlite,0
840dd568dada4df7,46ff52ac8a5793fb:amount:0ceba78f:A,b06479c30cec90ee:amount:17a217a0:A,Hinge Health,Hadrian,funding_round/series_d,funding_round/series_d,www.hingehealth.com,www.prnewswire.com,Hinge Health raises $300M Series D at $3B valuation,Hadrian ... today announced $1.37 billion in new equity financing,0.421053,0.600000,0.000000,0.174431,0.887893,0.156616,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001673743.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001863211.sqlite,0
f746070559e8e701,0888be448e525b55:amount:9ae62729:A,620695ec069df738:amount:5d24aec8:A,Eleanor Health,Zap Energy,funding_round/series_d,funding_round/series_d,bhbusiness.com,legacy.zapenergy.com,"In a Securities and Exchange Commission filing this February, Eleanor Health disclosed it had procured $22 million of the hoped for $30 million in the Series D round.",Zap Energy has begun operations of Century ... and closed $130 million of fresh capital... Zap’s $130 million Series D was led by Soros Fund Management LLC,0.416667,0.352941,0.000000,0.074744,0.998905,0.171281,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001714402.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001783164.sqlite,0
a3e04adac3c7ee9b,0888be448e525b55:amount:9ae62729:A,a12321a4640330be:amount:35701f87:A,Eleanor Health,Element Science,funding_round/series_d,funding_round/series_c,bhbusiness.com,globalventuring.com,"In a Securities and Exchange Commission filing this February, Eleanor Health disclosed it had procured $22 million of the hoped for $30 million in the Series D round.",GV was among those to have put $145.6m into the company last week.,0.413793,0.476190,0.000000,0.022889,0.399831,0.109550,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001783164.sqlite,0
eb158ba3e32fb440,0c6a18ba60f5f524:amount:8c342556:A,30c56d0f9d506790:post_money:afa10530:A,Stoke Space Technologies Inc.,Squarespace Inc,funding_round/unknown,funding_round/unknown,www.bloomberg.com,pe-insights.com,Stoke Space Technologies Inc. is raising $1 billion to accelerate development and production of a fully reusable rocket,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion",0.409091,0.545455,0.000000,0.407041,0.257365,0.100527,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
be2bf05d93bf9841,0c6a18ba60f5f524:amount:8c342556:A,bacefea3386a04a0:amount:7e1ab871:A,Stoke Space Technologies Inc.,"Element Biosciences, Inc.",funding_round/unknown,funding_round/series_a,www.bloomberg.com,www.elementbiosciences.com,Stoke Space Technologies Inc. is raising $1 billion to accelerate development and production of a fully reusable rocket,"Element Biosciences, Inc., a company focused on the development of genetic analysis tools secures $15 million in Series A funding led by Foresite Capital and Venrock.",0.407407,0.555556,0.000000,0.373300,0.238883,0.099493,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
7dbe306ee550a8d8,2f9f178b79c58e5c:amount:baa48c02:A,365d46d1f62167d1:amount:c75c7f75:A,Stoke Space,Apptronik,funding_round/series_d,funding_round/series_a,www.linkedin.com,apptronik.com,Stoke Space has extended its previously announced Series D financing to $860M,Apptronik today announced a $520 million Series A-X funding round,0.400000,0.461538,0.000000,0.122538,0.999452,0.171345,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001918029.sqlite,0
96c8e0a352b21184,a1e306f8b431db35:amount:2fb063ed:A,d947917acd25d535:amount:14cca0b4:A,Nth Cycle,the company,funding_round/series_b,funding_round/series_b,nthcycle.com,www.govconwire.com,Nth Cycle ... has closed $37 million in Series B and an additional $7 million in non-dilutive financing,"In October 2023, the company announced that it secured $100 million in a Series B financing round.",0.400000,0.571429,0.000000,0.161406,0.722181,0.137542,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001831650.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
67034eb8759bed77,2f9f178b79c58e5c:amount:baa48c02:A,a1e306f8b431db35:amount:2fb063ed:A,Stoke Space,Nth Cycle,funding_round/series_d,funding_round/series_b,www.linkedin.com,nthcycle.com,Stoke Space has extended its previously announced Series D financing to $860M,Nth Cycle ... has closed $37 million in Series B and an additional $7 million in non-dilutive financing,0.400000,0.400000,0.000000,0.123851,0.894240,0.157434,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001831650.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
6d196ea06b3d52d9,0888be448e525b55:amount:9ae62729:A,d947917acd25d535:amount:14cca0b4:A,Eleanor Health,the company,funding_round/series_d,funding_round/series_b,bhbusiness.com,www.govconwire.com,"In a Securities and Exchange Commission filing this February, Eleanor Health disclosed it had procured $22 million of the hoped for $30 million in the Series D round.","In October 2023, the company announced that it secured $100 million in a Series B financing round.",0.400000,0.375000,0.000000,0.283878,0.946161,0.164126,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001783164.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
89c541ba92de6e71,014e06c0fa6deef7:amount:a6058b18:A,1ef6efb2dcf99821:amount:b24a9875:A,MarginEdge,Ebb Carbon,funding_round/series_d,funding_round/seed,finance.yahoo.com,vcnewsdaily.com,Restaurant management and finance platform MarginEdge has secured $80m in Series D funding.,"This adds to a previous seed funding round of $3 million,",0.400000,0.400000,0.000000,0.172848,0.515296,0.118278,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001739613.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001896284.sqlite,0
31078d7a58bf7f21,daeab9ddf72519a2:amount:421c15b4:A,f39d58be1219ee54:post_money:954f50f3:A,Abodu,Stord,funding_round/series_a,funding_round/series_d,www.cbinsights.com,www.stord.com,"Abodu's latest funding round was a Series A for $20M on July 15, 2021.",increases the company’s valuation to $1.3 billion,0.400000,0.500000,0.000000,0.146965,0.336447,0.105310,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001737506.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001818001.sqlite,0
995951fbff5d93da,bacefea3386a04a0:amount:7e1ab871:A,c3a53c92001a7dfa:amount:6489d5b9:A,"Element Biosciences, Inc.","Stoke Space Technologies, Inc.",funding_round/series_a,funding_round/unknown,www.elementbiosciences.com,capedge.com,"Element Biosciences, Inc., a company focused on the development of genetic analysis tools secures $15 million in Series A funding led by Foresite Capital and Venrock.","| D | $350.00 Mm in Equity, Sold $275.00 Mm, 28 Investors | Apr 16, 2026 | ||",0.400000,0.594595,0.000000,0.360969,0.254979,0.100392,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
3021d48efca9e7d2,30c56d0f9d506790:post_money:afa10530:A,c3a53c92001a7dfa:amount:6489d5b9:A,Squarespace Inc,"Stoke Space Technologies, Inc.",funding_round/unknown,funding_round/unknown,pe-insights.com,capedge.com,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion","| D | $350.00 Mm in Equity, Sold $275.00 Mm, 28 Investors | Apr 16, 2026 | ||",0.400000,0.533333,0.000000,0.374963,0.274706,0.101528,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
0853a46051e9aa11,30c56d0f9d506790:post_money:afa10530:A,a12321a4640330be:amount:35701f87:A,Squarespace Inc,Element Science,funding_round/unknown,funding_round/series_c,pe-insights.com,globalventuring.com,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion",GV was among those to have put $145.6m into the company last week.,0.400000,0.454545,0.000000,0.088218,0.931755,0.162243,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite,0
f63b43c3f1dd50a1,7229e1cd02f9d7ac:amount:ea2a3030:A,d4ba69b850942315:post_money:bab892bb:A,AirGarage,Squarespace,funding_round/series_b,funding_round/unknown,www.linkedin.com,meritech.substack.com,We’re excited to share that AirGarage raised a $23M Series B led by Headline with participation from our existing investors and customers.,"recent fundraise of $305M at a $10B valuation led by Dragoneer, Tiger Global, and D1 Capital Partners",0.400000,0.470588,0.000000,0.196029,0.433370,0.111938,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001778486.sqlite,0
699e065f79ca94db,30c56d0f9d506790:post_money:afa10530:A,7246e2065c12d1a9:amount:88decd7d:A,Squarespace Inc,Magic Spoon Inc.,funding_round/unknown,funding_round/unknown,pe-insights.com,www.rwbaird.com,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion","HighPost Capital (“HighPost”), a leading private investment firm focused on the global consumer and consumer technology sectors led an $85 million investment in Magic Spoon Inc. (""Magic Spoon"")",0.387097,0.480000,0.000000,0.325535,0.290974,0.102494,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite,0
e26e5530330e93da,014e06c0fa6deef7:amount:a6058b18:A,7246e2065c12d1a9:amount:88decd7d:A,MarginEdge,Magic Spoon Inc.,funding_round/series_d,funding_round/unknown,finance.yahoo.com,www.rwbaird.com,Restaurant management and finance platform MarginEdge has secured $80m in Series D funding.,"HighPost Capital (“HighPost”), a leading private investment firm focused on the global consumer and consumer technology sectors led an $85 million investment in Magic Spoon Inc. (""Magic Spoon"")",0.384615,0.571429,0.000000,0.158737,0.884979,0.156258,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001739613.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite,0
4145ccfe7853e804,2f9f178b79c58e5c:amount:baa48c02:A,30c56d0f9d506790:post_money:afa10530:A,Stoke Space,Squarespace Inc,funding_round/series_d,funding_round/unknown,www.linkedin.com,pe-insights.com,Stoke Space has extended its previously announced Series D financing to $860M,"it raised about $300 million in its latest funding round, valuing the website building and hosting company at $10 billion",0.384615,0.545455,0.000000,0.362253,0.284666,0.102114,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
fdc1e3174e345790,082210e5c15c3940:amount:e767ba43:A,365d46d1f62167d1:amount:c75c7f75:A,Crown Affair,Apptronik,funding_round/series_b,funding_round/series_a,www.beautyindependent.com,apptronik.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.",Apptronik today announced a $520 million Series A-X funding round,0.380952,0.428571,0.000000,0.164172,0.782758,0.144142,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001918029.sqlite,0
c96e4d6b4afb3e5d,082210e5c15c3940:amount:e767ba43:A,7229e1cd02f9d7ac:amount:ea2a3030:A,Crown Affair,AirGarage,funding_round/series_b,funding_round/series_b,www.beautyindependent.com,www.linkedin.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.",We’re excited to share that AirGarage raised a $23M Series B led by Headline with participation from our existing investors and customers.,0.380952,0.400000,0.000000,0.068379,0.882074,0.155916,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001778486.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite,0
2c778ca50aa20043,365d46d1f62167d1:amount:c75c7f75:A,f71c6e930da63366:amount:74a7d13e:A,Apptronik,Amp Robotics,funding_round/series_a,funding_round/series_d,apptronik.com,techcrunch.com,Apptronik today announced a $520 million Series A-X funding round,That shift has now netted the company $91 million in fresh funding.,0.380952,0.400000,0.000000,0.127661,0.788786,0.144826,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001699390.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001918029.sqlite,0
993582de81acda79,0888be448e525b55:amount:9ae62729:A,5ad0b8d1138c701f:amount:56b9b4ae:A,Eleanor Health,Aledade,funding_round/series_d,funding_round/series_e,bhbusiness.com,www.upmarket.co,"In a Securities and Exchange Commission filing this February, Eleanor Health disclosed it had procured $22 million of the hoped for $30 million in the Series D round.",Aledade closed a $123 million Series E in June 2022 to invest in value-based care for more seniors covered by Medicare Advantage and improve patient care.,0.380952,0.545455,0.000000,0.185620,0.836874,0.150394,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001611176.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001783164.sqlite,0
4ec655b55b6c2887,7229e1cd02f9d7ac:amount:ea2a3030:A,b06479c30cec90ee:amount:17a217a0:A,AirGarage,Hadrian,funding_round/series_b,funding_round/series_d,www.linkedin.com,www.prnewswire.com,We’re excited to share that AirGarage raised a $23M Series B led by Headline with participation from our existing investors and customers.,Hadrian ... today announced $1.37 billion in new equity financing,0.375000,0.500000,0.000000,0.246725,0.805824,0.146757,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001778486.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001863211.sqlite,0
f432e40d0fd4b3ea,2f9f178b79c58e5c:amount:baa48c02:A,f39d58be1219ee54:post_money:954f50f3:A,Stoke Space,Stord,funding_round/series_d,funding_round/series_d,www.linkedin.com,www.stord.com,Stoke Space has extended its previously announced Series D financing to $860M,increases the company’s valuation to $1.3 billion,0.375000,0.750000,0.000000,0.289218,0.978321,0.168411,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001737506.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
72b21b3827afae12,5ad0b8d1138c701f:amount:56b9b4ae:A,7229e1cd02f9d7ac:amount:ea2a3030:A,Aledade,AirGarage,funding_round/series_e,funding_round/series_b,www.upmarket.co,www.linkedin.com,Aledade closed a $123 million Series E in June 2022 to invest in value-based care for more seniors covered by Medicare Advantage and improve patient care.,We’re excited to share that AirGarage raised a $23M Series B led by Headline with participation from our existing investors and customers.,0.375000,0.400000,0.000000,0.393548,0.972442,0.167633,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001611176.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001778486.sqlite,0
49d597725c04fa3b,2f9f178b79c58e5c:amount:baa48c02:A,7246e2065c12d1a9:amount:88decd7d:A,Stoke Space,Magic Spoon Inc.,funding_round/series_d,funding_round/unknown,www.linkedin.com,www.rwbaird.com,Stoke Space has extended its previously announced Series D financing to $860M,"HighPost Capital (“HighPost”), a leading private investment firm focused on the global consumer and consumer technology sectors led an $85 million investment in Magic Spoon Inc. (""Magic Spoon"")",0.370370,0.380952,0.000000,0.197790,0.978321,0.168448,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
e4f1c30f26f50f44,338e98b4da973ccb:amount:5f20e5a9:A,d947917acd25d535:amount:14cca0b4:A,Arris Composites,the company,funding_round/series_a,funding_round/series_b,www.venturecapitaljournal.com,www.govconwire.com,Arris Composites rakes in $10 mln Series A,"In October 2023, the company announced that it secured $100 million in a Series B financing round.",0.370370,0.380952,0.000000,0.180880,0.322017,0.104405,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001764915.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001861415.sqlite,0
e9a0214e1c89ee20,1ee1efc78a10d41c:amount:ea7bce6b:A,a12321a4640330be:amount:35701f87:A,Illumio Inc.,Element Science,funding_round/series_f,funding_round/series_c,siliconangle.com,globalventuring.com,Illumio Inc. said it raised $225 million in a new late-stage round,GV was among those to have put $145.6m into the company last week.,0.370370,0.363636,0.000000,0.097610,0.772109,0.142961,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001567658.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001602935.sqlite,0
39736100056b75bd,082210e5c15c3940:amount:e767ba43:A,1ef6efb2dcf99821:amount:b24a9875:A,Crown Affair,Ebb Carbon,funding_round/series_b,funding_round/seed,www.beautyindependent.com,vcnewsdaily.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.","This adds to a previous seed funding round of $3 million,",0.363636,0.533333,0.000000,0.154078,0.727344,0.138091,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001896284.sqlite,0
7ef6ed9098c3d105,562c7d6f250d6a30:amount:63d19723:A,777f1ebae6736617:amount:24e21b17:A,Loft Labs,Ambi Robotics,funding_round/series_a,funding_round/series_a,www.fusionfund.com,www.ambirobotics.com,Loft Labs closed a $24M Series A led by Khosla Ventures.,Ambi Robotics ... announced the closing of a $26 million Series A funding round.,0.363636,0.428571,0.000000,0.109095,0.928697,0.161848,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001794061.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001885407.sqlite,0
5321e657da89d3ce,4644178299b6e8d2:amount:36d3e3f5:A,daeab9ddf72519a2:amount:421c15b4:A,Arable,Abodu,funding_round/series_c,funding_round/series_a,startupintros.com,www.cbinsights.com,"Jul 1, 2022 | $40M Series C | TOM Steyer | ... | Announced","Abodu's latest funding round was a Series A for $20M on July 15, 2021.",0.363636,0.444444,0.000000,0.317015,0.302683,0.103203,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001696488.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001818001.sqlite,0
8bb2fed0191d05ab,082210e5c15c3940:amount:e767ba43:A,7246e2065c12d1a9:amount:88decd7d:A,Crown Affair,Magic Spoon Inc.,funding_round/series_b,funding_round/unknown,www.beautyindependent.com,www.rwbaird.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.","HighPost Capital (“HighPost”), a leading private investment firm focused on the global consumer and consumer technology sectors led an $85 million investment in Magic Spoon Inc. (""Magic Spoon"")",0.357143,0.315789,0.000000,0.307516,0.800542,0.146160,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001784084.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite,0
4c5f2e3344104d94,082210e5c15c3940:amount:e767ba43:A,338e98b4da973ccb:amount:5f20e5a9:A,Crown Affair,Arris Composites,funding_round/series_b,funding_round/series_a,www.beautyindependent.com,www.venturecapitaljournal.com,"Crown Affair, a brand aiming to own the clean hairstyling space in prestige haircare, has secured $9 million in a series B funding round led by True Beauty Ventures.",Arris Composites rakes in $10 mln Series A,0.357143,0.285714,0.000000,0.065247,0.332051,0.105048,xent_neg,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001764915.sqlite|D:\Projects\webagg\data\runs\cert_formd_v2_cik0001795606.sqlite,0
529ad0ed8d4ea4a3,5a9a51ba61862e3c:date:2c579bb9:A,5a9a51ba61862e3c:post_money:677894b0:A,Squarespace,Squarespace,funding_round/series_a,funding_round/unknown,www.clay.com,www.clay.com,- Date: July 2010,"- Valuation at Round: USD 1,700,000,000",1.000000,1.000000,1.000000,1.000000,1.000000,0.310975,band,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001496963.sqlite,1
628d2d3b15ef5cf5,3fb8f5ec9da61d04:amount:99532352:A,b1d1e0c7fa9ab44a:amount:322e48dc:A,Illumio,Illumio,funding_round/unknown,funding_round/series_f,www.law360.com,www.illumio.com,"Privately held adaptive cybersecurity company Illumio has closed on a $125 million funding round that will be used to fuel its growth in the data center and cloud security sectors, the company said Wednesday.","Secured a $225M Series F funding round at a $2.75B valuation, led by Thoma Bravo and supported by Franklin Templeton, funds managed by Hamilton Lane, Owl Rock (a division of Blue Owl Capital), and other leading enterprise investors.",1.000000,1.000000,0.000000,1.000000,0.951360,0.164663,band,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001567658.sqlite,1
67fdb802291755ad,67908eeebf4e7c32:amount:5a688140:A,d1d209607c0f58dd:amount:406f3051:A,Illumio,Illumio,funding_round/series_d,funding_round/series_e,www.illumio.com,www.illumio.com,Illumio today announced that it has closed a $125 million Series D funding round led by clients advised by J.P. Morgan Asset Management.,today announced it has closed $65 million in Series E funding led by clients advised by J.P. Morgan Asset Management.,1.000000,1.000000,1.000000,1.000000,1.000000,0.310975,band,D:\Projects\webagg\data\runs\cert_formd_v2_cik0001567658.sqlite,1
